layer,bulk_modulus,shear_modulus,density,vp,vs
core,272.7672192051878,24.084060283443048,5051.211922162908,7769.018832822398,2183.5696937150815
core,234.06526075127704,27.905292150630576,6683.5621032202125,6370.870017866721,2043.3336773195265
core,273.1632301032728,24.873655861651265,6351.550242496912,6944.701012121591,1978.9277646970395
core,269.2529556925747,27.948897087588975,6484.236472882856,6875.411192164386,2076.122212108684
core,118.54846338117983,26.187581326799453,5341.381614322996,5360.165581116078,2214.220620461933
core,286.3271935776151,22.487331023940754,6960.200259571188,6741.333311219781,1797.4552580328927
core,205.93178489380512,22.223182038034942,6233.014469269904,6147.579998950324,1888.2263520321355
core,285.4502379699551,25.198066912260703,5034.0027749069295,7961.062929898545,2237.313726329925
core,249.5785461903907,23.863897644886464,5806.668552649345,6961.394919735437,2027.249352156476
core,106.82684428158184,9.629515962546813,6795.608989879285,4196.348582481635,1190.386622381974
core,279.7292470862983,15.222902843004057,6212.132992230014,6949.593461999799,1565.4109430052588
core,249.65222661729467,25.408961487014516,5522.845812943216,7165.041239403301,2144.9244418027424
core,261.7171364629604,16.85383051040799,5102.440074654951,7463.020027521499,1817.4411401106004
core,212.1466617241516,4.190296702017556,5641.223754852081,6212.639981660158,861.8580145284359
core,159.5025471723424,13.71023147162038,6079.3184770860835,5407.761025147095,1501.7406818502031
core,147.7637058144296,6.647068203203602,6866.912631258454,4775.862448107023,983.862270817551
core,174.30707931126398,2.314992297699907,6135.069346447526,5377.23976686388,614.2781068967106
core,168.16900853740057,2.00834912107674,5763.735664911111,5444.417311155742,590.2929246598386
core,244.29377720797802,8.190675176090814,5546.736725591327,6783.191018476026,1215.1812930455635
core,299.3387681892564,19.698237807236183,5620.19542010466,7611.470129179121,1872.1385225116865
core,297.7274272567711,11.07872419873477,5985.366111536362,7225.684539718316,1360.5030359805135
core,157.73869719794178,29.325908453987623,6141.838787742938,5661.185306627328,2185.1262328789862
core,199.93001773952935,14.414845300872477,5262.556661327074,6453.155915231625,1655.032782242095
core,183.1797000601807,18.052569971626596,6607.354447252845,5600.583165686466,1652.9347729366893
core,232.9122395859397,28.671879349154253,5604.7318444970815,6955.374316119,2261.7815694825795
core,130.67376427813682,9.205980237889698,6329.816032142846,4752.193460532984,1205.9782495315753
core,175.25833157858239,2.755825460269211,5565.785014597617,5669.98256651491,703.6596378926819
core,162.06343891660885,21.292376910106597,5788.422277359829,5736.065728437002,1917.9265426727163
core,245.39641710281785,23.049934480296837,5624.398432427715,7006.780170567792,2024.402236147823
core,136.66321210832214,6.381562914283143,6450.200129273191,4744.110317335408,994.6652208100915
core,238.52520211444863,7.2927233916674306,5096.8536054225215,6978.989231162101,1196.172436803309
core,214.1906328508915,12.964142981490838,6203.046497143047,6108.725543275254,1445.67072906192
core,226.00007034692487,21.121869761416736,6471.038681462286,6267.131292919853,1806.6714525345064
core,157.0681690855101,6.157082675458147,5871.208809539233,5305.706869802857,1024.0560541525524
core,190.41499231568923,11.66345504807724,5513.967301866092,6111.755251124803,1454.392133088392
core,189.77958209642694,18.481284177930096,6876.440733218875,5584.086081199247,1639.397318501294
core,227.88588996105403,27.718471882416207,6672.287751308047,6300.246830156019,2038.2021633060483
core,222.5190090798709,7.9261862376687,5711.829892497519,6388.098932203706,1177.9978661851937
core,218.70605843311668,2.9112433508114846,6686.69879541097,5769.586866614491,659.8320010346495
core,194.2656414734041,6.043242584300447,6360.219242128012,5640.1013082131585,974.7628536485503
core,236.35899347196886,12.471831157892929,5677.810387282558,6675.1281175486165,1482.090313615503
core,225.72014950432313,16.6503032800373,6668.627506409173,6097.3066445083705,1580.130094339074
core,112.32487186361668,24.297552229227627,6012.373314213653,4906.1827441139385,2010.2880586787949
core,122.45898423625887,28.260328249045312,5626.984399526315,5334.71561249187,2241.045867979411
core,187.91789663766332,22.60502741203582,6628.507487924139,5735.58961977527,1846.6927466827105
core,256.4193306582132,13.188331429937492,6904.652638045676,6299.518472377488,1382.0508071516203
core,192.6696039039279,25.474344051004724,6608.943538355968,5855.956590840535,1963.29465481629
core,143.0961461993616,0.3724640372579846,6767.027397786756,4606.460077109997,234.60820990636873
core,285.1866913753593,5.24013050380611,6475.156888389718,6717.308397490079,899.592661076979
core,214.35401977830801,26.763854831992987,5661.193504590366,6645.842051136467,2174.304341064064
core,204.18120522398516,29.20387814302426,5836.3155952097695,6454.174452689679,2236.922200778353
core,193.05387720494872,23.8039655231433,6740.8164751818695,5774.769512766327,1879.1800997098894
core,297.125864050204,5.166514046504207,6966.600433785409,6605.972067237704,861.1689367632098
core,246.04858010458514,1.903050989501871,6983.308162816426,5966.336079881018,522.0289747021751
core,264.5664533716896,7.910667190659961,6728.57539540279,6394.326260310302,1084.288858580853
core,290.4806090263535,5.454204199048942,6635.189706692432,6698.8663657565285,906.6486611203997
core,295.0425544141515,20.25397174726074,5135.412385998927,7919.04006135303,1985.9460110509854
core,184.73944816266385,2.474213538356138,6886.337270084377,5225.515357666424,599.4106360353276
core,208.66833664504495,0.6662338205512142,6719.4578084135555,5584.491139985029,314.880830352321
core,229.1371135148883,4.775617153598369,6524.673231666153,6007.86709759441,855.5302472466949
core,105.50247118623533,3.4588061504825642,5559.663351496456,4450.383548894615,788.7490765444471
core,133.5902152382855,16.31878017060531,6814.625114903185,4774.552481961779,1547.472219779958
core,139.68988163911843,23.934517380779543,5752.381869354699,5461.828274604453,2039.8042061161254
core,122.20471405331308,10.274416381373175,5345.417987570682,5042.25937190113,1386.3974331114268
core,176.56782362470472,16.82787701070186,6367.676685328664,5590.381991479953,1625.6391975982237
core,239.52131976013882,27.150104570996398,5232.347906040512,7259.170174490515,2277.914645141443
core,165.85351154576927,20.271381880420112,6736.776468815009,5350.813386937124,1734.664971947446
core,286.39559908956585,24.93742693710866,6978.3018916308465,6767.9855322817175,1890.3879637190867
core,285.41872510619,22.001997016957027,6577.291925309393,6917.713435663303,1828.973831586645
core,167.6521562539704,5.636698305959399,5505.853153517206,5640.463181190264,1011.812599769518
core,143.475103503701,25.617469483923557,5235.22968026367,5824.952687666746,2212.077018552184
core,120.42843621417043,27.672031364053392,6446.494347574853,4940.106898303331,2071.851945571717
core,269.82121097652214,9.931155679357348,5302.08239731514,7306.646996396897,1368.6003875066936
core,144.2420934530113,19.811301527597735,6054.565153479865,5309.09847969845,1808.901943949813
core,140.89757798447056,1.2197257312130239,6581.221979401968,4653.61603362487,430.5046266016275
core,227.01078217444865,15.584352966442196,5213.377748920791,6894.173682793529,1728.9593832401874
core,288.78365665260753,2.9668746761391707,5761.612697321288,7128.015329992035,717.5919700814428
core,125.69920766598418,26.233101640887263,5736.483454636666,5292.410804545216,2138.4640236042937
core,242.87097028521885,22.283676535668526,5170.942630520025,7260.460324329205,2075.910201465808
core,174.16813128554483,2.91132022106088,5013.932545064243,5959.1128971184435,762.0013574190303
core,137.82446820493107,0.11490880761441447,6475.935381904504,4615.865714394142,133.20649643004833
core,119.95767696917818,28.937570428285824,5676.123780355383,5285.000229511823,2257.9020810875613
core,212.4595942079759,17.928384040762953,5413.724250256982,6607.584071305477,1819.795168888542
core,239.96502534681363,28.798794088312878,6473.835578539075,6557.30292890454,2109.1444222575883
core,220.34597979732342,2.2050580507448148,5252.307154736726,6520.12233959045,647.9402450264203
core,108.07829444379271,15.78576836061471,6528.526283910953,4447.32887518335,1554.9817073283498
core,216.95305417675772,7.353973825067937,5995.978110276442,6149.667390473978,1107.4675774195612
core,101.18510652502542,8.550391832649328,5889.21334704054,4372.329019616433,1204.9370675227774
core,247.93157354683748,0.39356979799065717,6126.433199021879,6368.265841078589,253.4585994377607
core,133.80223943796955,11.599784942453484,5193.404953656621,5361.152536400533,1494.5101704912327
core,262.13888884324894,23.008771405172123,6944.832732869107,6493.329392743073,1820.1862092811668
core,299.3937750212373,21.919284506571802,5107.079432560666,8021.587973245909,2071.700069066171
core,115.85289573261261,0.44062606919795577,5517.1399389096105,4594.040708009675,282.60386311015014
core,257.61490519115904,3.035593726994148,5619.306768650201,6823.846659040475,734.9883452272018
core,219.9870910204419,26.469301223261358,6340.997864883675,6344.963973870035,2043.1132235401801
core,157.80818543942664,24.507887377469924,5141.935180173444,6086.498404953458,2183.180477785535
core,143.60198804238468,9.385139124652014,6944.471991137512,4741.365184831089,1162.5208269542836
core,209.88020415744887,11.081895085979774,5205.309891262672,6569.55235827938,1459.0955141777345
core,176.90175804261017,14.754136509193303,5604.014404822051,5922.612921746389,1622.584328914037
core,227.3296790690251,7.601253008221489,6341.775875813185,6119.1918483848785,1094.805950809844
core,256.8858500751297,6.99296304553222,6462.686958162998,6418.084937129301,1040.2172624637367
core,150.18160670963428,15.74913048244463,5765.433876880306,5448.928142303885,1652.7695111715834
core,136.01311937662098,23.543340959094945,6148.490736157709,5217.938620581213,1956.8150711442026
core,189.4183784347416,24.84723561553253,6773.346376661622,5732.05343823862,1915.302592491958
core,130.65582980852884,0.9167634573522598,5679.060798808951,4818.903341120606,401.7819181490583
core,251.77513373020798,27.652146166841764,6784.069627750479,6522.838364012954,2018.920759224441
core,140.33332679978201,3.046865783747865,5506.057959400976,5121.025201644104,743.8858067813877
core,208.53853078037127,25.989773319221214,5797.841662719113,6476.510524605933,2117.2301529403617
core,255.53553255496462,28.080935132127408,6169.885798471361,6890.933162241778,2133.375092728824
core,255.37711807878753,13.08318015447008,5847.627414361408,6830.450316022343,1495.7768730308912
core,196.91098888702436,6.306698201760016,5375.853851454408,6180.047545307298,1083.1218019507564
core,264.0643634364062,12.092637806398907,5686.020943209026,7019.730603487055,1458.33162917956
core,273.473166636429,29.859822396615524,6750.3949631666665,6812.493239133357,2103.192469634599
core,172.77933460877458,23.60991225549683,6863.010733740459,5455.486594916523,1854.7690804458769
core,236.5020463521577,24.832522022002436,6857.186058951934,6270.421037977062,1902.9941265938646
core,138.2869489480935,17.68946849005601,5817.019569830151,5275.1743794612785,1743.841984880171
core,235.6119324745439,0.4865590049961255,5799.820402428933,6382.4651204016345,289.64129772285673
core,243.5876281046082,12.175287414245249,5908.7295130058465,6631.17299918362,1435.4648296487935
core,161.74669890386298,9.274637173065315,5267.268894068045,5749.402414675062,1326.9535468018237
core,163.05059545543844,26.741450219582827,6624.223803025277,5476.93821477158,2009.2083736653383
core,255.69806045575385,10.014442864271501,6082.445969233953,6650.861341681508,1283.140658846925
core,100.07143260098945,4.0698781324830104,6954.894111918627,3894.7243157207276,764.971827833589
core,146.2294212089642,18.88359577758381,5770.922412500433,5449.947950690858,1808.921538874218
core,289.2548786489995,15.399334368721973,6774.625852796784,6762.217952314899,1507.6770254718033
core,176.7676207730364,11.702738513871275,5957.813695608912,5682.332585022872,1401.5232006243823
core,130.20281137257768,12.954983088660466,5672.212902662418,5098.995080985104,1511.270355520635
core,296.6902640702132,0.6691437487096186,6076.140231447778,6998.255070528434,331.8530536690312
core,298.6499040498308,28.67444622050072,5369.933671214796,7920.539503275838,2310.803724998882
core,178.41373640483656,23.31536348380426,6357.081703143374,5740.689230722119,1915.1032736214606
core,142.1980113829752,11.617431670126027,6375.220972233342,4973.379403216839,1349.9181672831921
core,185.99753518736466,18.697444200547466,6420.057796590827,5731.880048997789,1706.5603614891468
core,237.29293161161803,17.507052967080384,6488.36541795244,6337.956799249858,1642.6266796753355
core,168.34500624637883,29.069849309486823,5857.143883346979,5946.372912260908,2227.8115123340594
core,233.97250146907803,27.059320479789257,5852.0179264502385,6793.139760951251,2150.3325017945926
core,104.19548580610036,25.3897864780817,5809.297068763199,4874.7697499042215,2090.5845261278373
core,252.94703707781568,8.934794896848672,5692.56336147495,6821.098644554328,1252.819074793234
