relative_time,distance_angle,instantaneous_amplitude,instantaneous_frequency,rms_amplitude,rms_frequency,phase_shift,wave_type,P_wave_arrival_time,S_wave_arrival_time,depth_of_source,shadow_zone,core_radius,density,bulk_modulus,shear_modulus
2445,30.68876843,1.99380639,0.655611417,2.728565892,0.852828077,271.2698469,S,2747.580695,2963.709762,116.3483636,0,1836.471527,3073.564431,26.26431702,15.22470468
2460,52.23073443,8.758001352,0.328104502,2.597614349,1.009863083,351.4012441,S,2974.977065,3342.817826,419.4587678,0,1741.325034,5582.251385,84.82280977,3.23493653
2475,126.555121,8.080479303,2.834247356,0.461527443,2.16457866,329.002022,P,3722.789937,4614.068463,625.5214515,1,1821.676877,2828.487371,20.15610309,15.35770981
2490,26.88970146,5.581067885,3.966079653,3.437766254,1.488029027,250.1598046,P,2755.123202,2944.496917,361.5633793,0,1728.522654,3005.2394,22.26404945,21.32154194
2505,76.13032721,9.939549132,2.277191023,1.421906199,0.947379076,341.3198222,S,3255.618825,3791.775128,250.1323721,0,1895.452741,3467.573832,45.58999948,26.90872978
2520,166.5855504,0.479563921,0.1255687,1.379042879,1.820671906,111.4679906,S,4162.476193,5335.673474,264.6573525,0,1881.691197,4052.834115,52.29582889,69.40891963
2535,28.40078872,2.037279137,3.282560466,3.022321925,1.45217299,183.3954694,S,2815.022002,3015.037718,109.8486539,0,1919.765079,6716.248701,193.7240779,0
2550,82.14632874,1.994938158,1.115128522,3.18252281,0.331154576,154.4450971,S,3359.934529,3938.459193,579.8549937,0,1742.135875,5468.740376,110.1500526,14.30902265
2565,57.77332284,1.463225948,3.965092185,1.168699652,1.630007456,285.9077601,P,3134.62508,3541.500136,497.0696914,0,1847.317212,4045.756339,47.28463929,19.54791531
2580,6.070264997,8.684162255,4.133209239,1.606568896,2.169407288,337.305786,S,2639.850724,2682.601241,663.9157853,1,1921.201928,5941.393765,250.7650134,13.14552709
2595,40.0316359,6.80126383,2.555534022,1.976177429,2.180254142,83.77607248,S,2989.698152,3271.625404,469.8649644,0,1898.010886,6330.696249,201.8627664,10.16476962
2610,77.92751576,0.895430839,2.258357712,2.117124263,2.482770558,225.7658788,S,3378.338485,3927.151689,377.8215442,0,1756.758355,4553.052866,78.23686164,44.42073234
2625,90.5161595,7.763996404,0.925618301,1.160672707,1.71224888,251.4210616,P,3517.45818,4154.928309,454.5144347,0,1905.58065,6452.883398,249.3074444,10.23204658
2640,67.33055347,4.816195619,2.511353937,3.520334604,1.254375562,192.183017,P,3303.856084,3778.039002,500.4821127,0,1786.956235,4112.329058,69.33354864,68.77550156
2655,141.1333654,6.295062488,4.81494571,4.690956169,1.636173415,277.5709478,S,4046.526409,5040.473844,216.9711475,0,1750.962171,5168.913242,91.04769257,12.54983541
2670,84.55617233,5.411443796,4.642992011,0.644359883,2.278546322,84.00749537,S,3503.694758,4099.191013,450.9856161,0,1896.572159,6070.027471,247.0120458,9.885483239
2685,93.91892897,3.267109722,4.598516946,0.532074536,1.917834275,24.4761895,S,3611.008316,4272.442827,468.4766237,0,1675.844322,5045.735883,71.70900922,10.6952789
2700,88.85980041,3.018237276,3.445046476,2.011745132,2.331797431,21.53289716,P,3576.127049,4201.932085,262.1289333,0,1678.552691,6041.542303,249.0682867,9.865562707
2715,107.316257,4.656349106,4.521089819,2.416839558,1.433441457,242.6623953,S,3773.101359,4528.888044,641.2512457,1,1867.187511,6474.019233,224.9086615,7.747551113
2730,89.09701279,1.560016121,1.626767723,2.301218678,1.288798531,41.36144481,P,3608.465882,4235.941512,226.2669564,0,1706.389995,5677.573587,167.1191268,16.3875244
2745,18.86653849,4.488896028,2.016931546,0.877281165,0.724508801,319.4342492,P,2931.017576,3063.887274,162.2689882,0,1733.510407,2589.491106,13.13329401,12.86293057
2760,34.84495424,3.734181581,2.634230648,4.751906191,0.487579509,68.20181619,P,3103.559256,3348.958725,106.2955243,0,1786.231337,3154.41574,39.08535769,49.02459511
2775,87.32382427,8.880350775,4.181044929,0.311233996,1.938431415,148.7122287,P,3635.982853,4250.970606,106.4942492,0,1915.993044,3688.459204,46.44110213,78.00040739
2790,23.9380722,5.075051384,0.431255495,4.37657517,1.508211923,33.84458195,P,3026.021153,3194.607691,397.7060294,0,1701.354324,2611.556261,13.86093948,10.64690267
2805,22.87509346,3.995731885,4.988902753,0.361984039,1.121644935,182.3092204,S,3030.540549,3191.640941,184.0109435,0,1885.277161,3739.993309,34.3502221,11.17994233
2820,30.03748698,6.80409999,2.051897804,0.948791279,0.312257947,196.5891783,P,3116.159284,3327.701629,578.9623552,1,1899.100952,6339.141196,158.4249904,9.483547909
2835,97.38569811,2.489099042,4.197027027,3.090898014,1.173278243,139.395166,P,3795.189466,4481.039085,108.910689,0,1880.579765,6704.451737,148.5514841,0
2850,91.45726316,2.31086764,3.748119332,2.383302566,2.336789347,29.92050664,S,3751.737138,4395.835094,660.1982172,0,1844.209602,6692.460862,246.0745298,0
2865,106.4002214,3.347591063,2.49364511,3.857216802,0.566241489,236.6780042,S,3914.069563,4663.404965,228.8839292,0,1826.463242,2669.309493,15.59895206,12.67582334
2880,42.81389189,2.547666151,2.07344794,4.861430336,0.79877147,49.97100683,P,3302.130239,3603.651838,177.5088241,0,1664.756573,2909.014187,22.68720064,20.61000262
2895,177.9348956,1.532072784,0.154993198,1.762651053,1.381715221,210.8561934,P,4649.376831,5902.503139,124.7852328,0,1833.966388,5814.283728,227.049743,14.46793366
2910,108.0959202,7.695084417,0.524722862,2.190564735,0.972487998,297.7876818,S,3975.78857,4737.06612,355.7677359,0,1742.668242,6801.142854,151.9026641,0
2925,8.938637734,7.384029226,0.969307788,0.5140138,0.142182184,277.8300277,P,3013.131892,3076.083243,578.7307547,1,1668.611655,5734.962322,205.627348,16.15309224
2940,104.9576647,8.68592757,1.971567712,1.842984611,0.676937109,170.0161994,P,3974.846451,4714.022488,33.24057247,1,1724.777444,3568.489032,54.20343879,84.94210959
2955,47.98199861,2.794605599,0.043579356,1.447524368,2.252319031,32.71725015,P,3428.085992,3766.004558,39.39654214,0,1692.571101,2660.040673,13.33019175,7.902704103
2970,21.17324425,5.547176536,0.658732502,1.560688577,0.712039824,160.7072632,P,3178.760901,3327.875831,249.2970675,0,1696.253305,3790.079915,66.2746749,83.85423709
2985,152.0374684,4.76769297,1.451662343,4.452600937,2.149023356,190.8517322,P,4484.037112,5554.777907,461.666611,0,1742.371116,6041.838669,166.8816456,12.68042415
3000,5.273836222,6.283232092,0.308717233,0.645169705,1.163057931,268.9844494,P,3051.99821,3089.139789,552.4506463,1,1667.117281,2910.32993,24.22712053,19.85586926
3015,116.3184056,8.083120803,1.629852969,3.586811283,2.371471855,212.2686828,S,4161.859446,4981.044764,499.9269489,0,1678.966706,2730.846862,19.75937062,25.01508113
3030,112.6972252,3.48094519,2.275646579,4.733130882,0.430726297,146.1801844,S,4141.155854,4934.838606,491.3764561,0,1847.961723,2966.533973,26.35299119,25.05033211
3045,40.98714599,3.217912419,4.611614825,2.953621102,0.67911359,106.0507582,P,3449.119153,3737.775691,185.5351087,0,1696.537689,3004.080221,24.35267917,17.84752619
3060,127.9616557,3.428807058,1.249601112,2.502111124,0.171880023,141.0075439,P,4321.657885,5222.842089,630.957659,1,1730.086668,4261.015456,69.95654158,60.57493923
3075,130.7929998,9.348658638,3.133625329,3.278436367,0.914530661,344.1047985,P,4364.573963,5285.698223,239.402381,0,1697.817856,2806.14227,19.16982939,17.46100847
3090,157.5339281,4.228542188,4.804025001,2.253914807,0.924959202,108.6731058,P,4643.230313,5752.680536,309.9899946,0,1687.352604,6781.496357,135.7159865,0
3105,132.8361244,7.93504257,4.25129924,3.380182405,1.048279007,59.49171,S,4414.718469,5350.231661,455.1632872,0,1905.156493,3077.189681,32.99143005,27.82714064
3120,113.5492732,9.65275455,2.007294206,4.81388249,1.709418415,264.5561852,S,4239.556754,5039.24015,648.7300841,1,1800.371948,4216.991607,78.70571471,67.67946534
3135,56.22666076,0.436126691,2.290768206,1.851081345,1.670055688,117.9605563,S,3689.375524,4085.358041,594.1423538,1,1811.600451,4340.612039,79.38291043,59.09019283
3150,115.8311461,6.046284806,4.331161463,4.76709712,1.940373027,258.9957675,S,4292.055236,5107.808975,655.0314923,1,1719.649915,4553.888993,73.43715149,36.68142576
3165,19.9565721,4.762436673,3.286689452,1.555889079,0.659178459,134.1433365,P,3361.764933,3502.311313,273.7316099,0,1777.784438,2795.780233,17.71119964,10.52777372
3180,81.50175714,9.516413227,1.003419165,0.125554174,2.020269808,341.5722927,P,3983.579275,4557.564472,62.4178549,0,1817.088557,2841.245546,19.69277507,12.24625431
3195,87.57452765,1.050424621,0.597541105,0.198411283,1.435698778,205.2691437,S,4058.454702,4675.208061,538.6509997,1,1698.424699,6731.751443,272.0150311,0
3210,159.5048293,6.638169012,4.663412858,2.481343028,2.348807113,73.91023037,S,4782.662721,5905.993236,424.317498,0,1780.11819,3587.119571,44.48069581,22.76145624
3225,164.9614259,6.902944349,3.361590673,2.208159,1.586960375,19.29990874,P,4851.462885,6013.222089,216.0768575,0,1844.860787,3833.768106,48.88860122,24.46322789
3240,159.2902224,4.61883392,4.285308243,3.774773517,1.547362954,175.1127916,P,4810.54677,5932.365891,319.198359,0,1873.83401,2970.154429,20.91487412,9.619511857
3255,52.08445374,6.061157552,2.408608808,4.518444953,0.367320112,194.2358812,S,3768.534788,4135.345351,429.8818766,0,1773.959028,2578.432994,12.87340523,13.85373683
3270,130.890788,3.089206859,4.643985046,2.547169943,0.736040425,175.8128667,P,4560.538121,5482.351065,109.6402909,0,1805.578382,2514.375884,10.48393975,7.371693303
3285,14.60839036,9.105731379,3.179575222,3.129055393,1.642416664,292.2137375,P,3429.033701,3531.914916,12.01317341,0,1788.647198,4047.651068,73.72529691,77.9482014
3300,113.5299392,2.259807712,1.564551445,0.880867791,0.561321588,354.9138604,S,4419.366127,5218.91336,383.4139666,1,1819.569797,4426.105897,81.7434431,54.47406302
3315,140.1423741,9.585251006,4.614513689,1.230455443,2.262298388,27.34483634,P,4696.755577,5683.723846,619.357762,1,1734.604092,3014.055374,22.61775777,19.89890045
3330,3.65925795,3.534769344,4.588678679,4.676030959,0.917755313,307.2291191,P,3366.079024,3391.849755,618.3375467,0,1755.97639,2846.676313,19.91436706,12.3632659
3345,132.4047505,9.009536928,4.61350621,1.896958891,0.551143378,85.83678715,P,4650.465271,5582.940464,10.62036657,1,1878.450724,3720.921037,46.02973124,28.1849338
3360,121.4607501,2.541455533,4.214565544,1.819368757,0.801423265,170.8838785,S,4557.561193,5412.962046,651.1903779,1,1734.882412,5548.560104,99.12395608,5.833831743
3375,25.44226868,0.257457404,1.498051188,0.721161829,0.535356341,258.9512646,P,3625.852013,3805.032022,372.7131799,0,1908.908427,4301.771639,51.21315999,9.094934951
3390,30.38569061,6.257263663,1.377540533,2.965930983,0.281791638,59.20979496,S,3689.592452,3903.58706,336.6016049,0,1890.186042,2573.878719,13.25809059,11.05006698
3405,128.2423646,3.911293194,0.27411387,4.825556267,0.626212435,65.0404603,P,4669.425578,5572.586705,275.1354139,0,1821.225987,6196.941988,231.1988814,10.00784992
3420,20.72911486,0.856512237,0.327853978,3.041383281,1.118042768,107.9355379,S,3624.381938,3770.369037,218.7504256,0,1856.397015,5975.543944,178.4864611,11.0987456
3435,90.30573478,1.07731348,2.386255855,4.719679641,1.859446204,225.322229,S,4325.383465,4961.371654,535.4185246,0,1788.462547,6454.35423,217.9788961,9.448302963
3450,75.84947645,2.088235879,0.850186338,0.635654116,1.286778379,183.6193793,P,4197.849733,4732.028113,409.0409699,0,1865.398633,2657.260652,12.79010867,5.870142747
3465,50.4921457,1.902348561,3.705110394,3.200348647,1.599899483,329.0143879,S,3962.835179,4318.431735,386.7391084,0,1744.832889,2620.36931,14.47044707,13.59857755
3480,139.2689717,5.144655684,0.014538589,3.510794184,2.399012375,156.5689071,S,4853.144129,5833.961364,129.1951415,0,1895.306586,4485.025542,68.28341006,38.24043951
3495,150.6934721,3.280459133,1.155813402,0.649537015,0.98491311,40.91479762,S,4980.785771,6042.061321,5.743195525,0,1926.535193,3371.355492,30.69110807,13.51839525
3510,18.09350646,2.576613497,2.864725369,3.596791521,1.064688474,130.7592201,P,3688.395747,3815.82128,67.94239332,0,1765.148357,6153.609569,168.1735429,10.27258561
3525,91.90629401,1.206637101,3.354149992,3.168704265,0.992863737,237.2552969,S,4431.164428,5078.424733,245.7428763,0,1688.036981,6660.436739,155.4697911,0
3540,133.0610293,5.064107418,2.099245703,0.626293262,1.253529442,348.4863396,S,4851.935954,5789.033063,467.0133614,0,1746.398705,6436.244811,250.5239547,8.38038318
3555,123.187944,5.699820609,1.857267516,4.517053291,1.01536962,213.4738399,S,4769.59073,5637.155538,348.9287474,0,1798.653535,6954.003449,157.1546964,0
3570,166.2829758,2.228509797,0.492464603,1.388921857,0.358892963,238.9030579,S,5209.492912,6380.559278,477.8993435,0,1663.646963,6489.479062,152.8425478,9.770712387
3585,92.81730291,9.089957375,4.991790514,4.868526977,0.015674836,246.9967566,S,4500.146662,5153.822849,182.3209611,0,1905.788232,6029.046935,188.1673001,11.54418749
3600,154.4546626,5.34267067,3.66823865,1.740808491,1.086702048,246.2781117,P,5122.869815,6210.633969,237.3498051,0,1667.111989,3822.19858,67.14922582,78.42265749
3615,145.0437282,1.891474769,0.58960668,3.173227606,0.357290592,236.5559078,P,5045.081241,6066.567841,400.7247139,0,1676.036146,6188.616123,162.3843304,10.1042772
3630,60.93597891,9.699490043,1.980620318,3.828947572,0.818710546,90.02536268,P,4230.80778,4659.956194,54.32091302,0,1771.841047,6076.214675,209.7928012,10.70930192
3645,121.3393469,2.1193456,1.380122393,3.541708947,1.999020346,69.1791805,S,4841.3642,5695.910057,65.72762073,0,1853.982063,5931.839526,176.0124979,12.12536603
3660,164.729457,4.760775692,0.725284715,1.79758556,1.957285229,323.4834114,P,5284.175751,6444.301288,323.2994961,0,1710.372291,3916.411087,51.86880854,27.24727489
3675,139.962907,2.058808472,4.418481835,0.899539493,2.087161782,105.414398,S,5054.986092,6040.690444,216.4652912,1,1681.349338,6840.318912,239.7299385,0
3690,57.32773484,0.196965858,3.008544515,2.97146046,1.275051764,87.79595826,S,4255.231735,4658.968689,470.1188709,0,1804.610087,2729.994375,20.78960713,22.49941386
3705,84.56866321,6.820075276,1.248416225,4.249428343,0.436795998,176.0212843,S,4538.817913,5134.402137,163.8511804,0,1746.477402,3912.295761,73.20458717,83.32045722
3720,171.4626372,8.543251301,1.900334973,2.435182218,2.205567535,107.0338787,S,5410.562591,6618.107298,632.8473637,0,1766.462856,4404.023971,76.19669361,55.17498467
3735,162.831722,2.952767285,1.969398844,4.851462192,1.759612507,204.9814404,S,5340.464738,6487.225265,481.4123597,0,1927.037124,6641.902753,236.9066406,0
3750,54.87337124,7.471779616,2.921484325,0.339639384,0.196235071,318.2755052,S,4291.032555,4677.48438,644.1875773,1,1774.412495,6836.298798,229.4923382,0
3765,55.51407082,9.202295207,4.674690345,0.969890031,0.924063592,202.5797374,S,4312.349632,4703.313655,451.0714538,0,1899.918737,2829.428131,16.0725638,5.847403531
3780,105.0261692,8.719703737,1.820469389,1.575153972,0.356058446,176.5382374,S,4815.521882,5555.180369,253.3144736,1,1784.380588,3077.196989,33.5492997,28.07955633
3795,157.5405374,3.778231545,3.96292157,0.831831448,2.36502894,63.92643345,P,5348.295479,6457.792249,639.9255038,1,1704.734583,3004.922282,23.00075591,34.33815546
3810,66.4005436,3.894581884,3.7602341,3.69780656,0.455310773,219.6567887,P,4464.686507,4932.319726,156.7777759,0,1833.407925,2862.237858,26.65017436,52.99344676
3825,167.4366104,3.822304065,3.498162569,4.710422096,1.30321652,326.4182636,P,5475.867352,6655.058318,24.33693804,0,1876.764589,2512.785118,10.35050665,3.974786726
3840,81.2239148,6.07531369,0.051133932,2.657197273,1.871129742,344.7669396,P,4640.839845,5212.868306,304.1017125,0,1677.109494,6808.407703,225.695196,0
3855,165.7541765,1.35140688,1.265434383,3.58925172,2.038651463,326.8001347,S,5489.279133,6656.621372,642.6534368,0,1686.275587,5992.662884,267.5665741,14.12521416
3870,98.01088697,8.769566005,3.678170708,4.235594537,0.410372513,355.8033837,S,4836.353613,5526.606194,642.2817383,0,1732.042191,3716.978568,35.24919776,7.453563865
3885,146.0842101,5.119809118,0.490130932,0.690912059,1.418786636,156.4768574,P,5325.340035,6354.154345,175.9265935,0,1915.778971,4513.132676,78.5403411,44.54635284
3900,99.21696838,4.041427554,1.193219543,4.637767819,2.321468518,89.05793074,S,4878.245161,5576.991705,81.16680827,0,1790.286451,3690.936741,58.43886526,80.29990629
3915,142.8988584,3.886249387,2.22859257,3.110304933,1.049533074,235.0960678,S,5323.933562,6330.314678,110.4896833,0,1720.945118,5967.519809,243.2848121,10.96514642
3930,77.25653305,3.058228302,3.320528817,3.670271279,1.395971471,346.0790696,P,4691.722827,5235.81056,530.8996775,0,1809.214729,2677.922772,14.21881563,10.30843667
3945,58.17669152,9.654193481,1.989905408,0.230084115,2.052082872,59.5643556,S,4518.602156,4928.317981,97.30589533,0,1813.847193,2646.588906,15.34302317,21.4893086
3960,27.24637172,3.45853973,2.248624448,0.716523947,0.566332152,80.95998545,S,4228.639848,4420.525453,475.5528256,0,1695.014367,6928.187182,133.2718273,0
3975,129.4349087,1.833160688,4.052034475,2.207337591,2.210293332,51.96105829,S,5251.183652,6162.743404,611.1175194,1,1684.737354,5501.829538,118.9746646,16.97634235
3990,38.1018947,6.826277083,0.881996687,0.726854952,0.014265898,47.41174802,S,4365.671568,4634.008403,322.1276338,0,1902.480598,2627.931747,13.63145174,12.73402473
4005,142.9524621,8.198610408,0.411269214,1.754885539,2.101524083,129.341911,P,5414.462077,6421.220703,576.288599,1,1829.863507,6736.525747,150.0478787,0
4020,99.76826269,1.757819753,4.563321533,0.250019101,1.14882686,223.4167501,P,5003.680733,5706.309828,28.72108668,0,1789.422709,3091.92214,33.51721225,33.82772427
4035,172.1863024,9.638556928,4.219703633,0.981217368,2.232227063,354.2893695,P,5732.697681,6945.338882,658.109621,1,1868.766803,5116.589812,104.0537961,30.8663657
4050,111.8815558,7.069264698,4.042896652,4.731835126,2.204434011,352.484474,S,5153.113635,5941.051945,499.8171356,0,1662.949854,4068.602781,61.65035367,75.83038558
4065,46.13932407,8.599730548,4.393501356,4.387195775,0.864687272,151.1929342,S,4519.917856,4844.859181,491.97062,0,1702.666186,3625.704775,46.03223939,24.61523835
4080,84.04198077,3.525771956,3.601636064,4.625609293,1.507104451,87.69735271,P,4908.625006,5500.50001,27.14714942,0,1919.424533,4108.40067,47.98291123,18.400184
4095,163.823103,3.341458396,2.459180219,3.446993275,0.221582519,314.7096542,S,5710.239413,6863.98185,313.1631875,0,1694.234612,4037.941001,69.93766889,55.87423282
